Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zambia,ZMB,2013,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,87.0613731375175
Zambia,ZMB,2012,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,87.836264854181
Zambia,ZMB,2011,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,88.4768307535514
Zambia,ZMB,2010,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,89.0956794576377
Zambia,ZMB,2009,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,89.8014691850922
Zambia,ZMB,2008,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,90.540740115302
Zambia,ZMB,2007,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,91.277575146296
Zambia,ZMB,2006,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,91.9911463399584
Zambia,ZMB,2005,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,92.710609572993
Zambia,ZMB,2004,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,93.4133689098646
Zambia,ZMB,2003,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,94.1545537816072
Zambia,ZMB,2002,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,94.9732598686761
Zambia,ZMB,2001,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,95.8907431960623
Zambia,ZMB,2000,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,96.7864273705948
Zambia,ZMB,1999,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,97.3407833896607
Zambia,ZMB,1998,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,97.6918394665562
Zambia,ZMB,1997,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,97.9727469522917
Zambia,ZMB,1996,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,98.145687373651
Zambia,ZMB,1995,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,98.1394886542009
Zambia,ZMB,1994,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,98.1509368094452
Zambia,ZMB,1993,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,98.2784901360163
Zambia,ZMB,1992,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,98.5440527649407
Zambia,ZMB,1991,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,98.8928659913116
Zambia,ZMB,1990,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,99.3020386680382
Zambia,ZMB,1989,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,99.7419969441941
Zambia,ZMB,1988,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,100.179293135766
Zambia,ZMB,1987,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,100.671624877186
Zambia,ZMB,1986,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,101.245132950998
Zambia,ZMB,1985,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,101.846749736429
Zambia,ZMB,1984,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,102.358660870481
Zambia,ZMB,1983,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,102.896224263614
Zambia,ZMB,1982,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,103.604223551186
Zambia,ZMB,1981,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,104.218009979702
Zambia,ZMB,1980,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,104.454891922805
Zambia,ZMB,1979,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,104.343354836438
Zambia,ZMB,1978,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,103.962108871111
Zambia,ZMB,1977,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,103.37728846067
Zambia,ZMB,1976,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,102.605938146677
Zambia,ZMB,1975,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,101.665854753114
Zambia,ZMB,1974,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,100.605939368448
Zambia,ZMB,1973,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,99.4658403901155
Zambia,ZMB,1972,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,98.2350801152181
Zambia,ZMB,1971,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,96.9470719438833
Zambia,ZMB,1970,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,95.6294937421862
Zambia,ZMB,1969,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,94.6904698497424
Zambia,ZMB,1968,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,94.2544645561
Zambia,ZMB,1967,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,93.9457294718709
Zambia,ZMB,1966,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,93.6511508865736
Zambia,ZMB,1965,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,93.362890821623
Zambia,ZMB,1964,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,92.8471041086047
Zambia,ZMB,1963,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,91.9921255530481
Zambia,ZMB,1962,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,91.1874580513554
Zambia,ZMB,1961,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,90.5721461721274
Zambia,ZMB,1960,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,89.9980093504715
Zambia,ZMB,2024,Population growth (annual %),SP.POP.GROW,2.81182258530958
Zambia,ZMB,2023,Population growth (annual %),SP.POP.GROW,2.79406758723844
Zambia,ZMB,2022,Population growth (annual %),SP.POP.GROW,2.76365042984169
Zambia,ZMB,2021,Population growth (annual %),SP.POP.GROW,2.81534240626742
Zambia,ZMB,2020,Population growth (annual %),SP.POP.GROW,2.9041649369132
Zambia,ZMB,2019,Population growth (annual %),SP.POP.GROW,2.96162166175699
Zambia,ZMB,2018,Population growth (annual %),SP.POP.GROW,3.0060186177754
Zambia,ZMB,2017,Population growth (annual %),SP.POP.GROW,3.06754137743233
Zambia,ZMB,2016,Population growth (annual %),SP.POP.GROW,3.09409054089327
Zambia,ZMB,2015,Population growth (annual %),SP.POP.GROW,3.12013727876838
Zambia,ZMB,2014,Population growth (annual %),SP.POP.GROW,3.17220342906789
Zambia,ZMB,2013,Population growth (annual %),SP.POP.GROW,3.20268845716982
Zambia,ZMB,2012,Population growth (annual %),SP.POP.GROW,3.24260026203654
Zambia,ZMB,2011,Population growth (annual %),SP.POP.GROW,3.32527568350911
Zambia,ZMB,2010,Population growth (annual %),SP.POP.GROW,3.46192274224024
Zambia,ZMB,2009,Population growth (annual %),SP.POP.GROW,3.53891846603377
Zambia,ZMB,2008,Population growth (annual %),SP.POP.GROW,3.56663855229215
Zambia,ZMB,2007,Population growth (annual %),SP.POP.GROW,3.52770643018252
Zambia,ZMB,2006,Population growth (annual %),SP.POP.GROW,3.44488603404196
Zambia,ZMB,2005,Population growth (annual %),SP.POP.GROW,3.30186320062968
Zambia,ZMB,2004,Population growth (annual %),SP.POP.GROW,3.17745831747123
Zambia,ZMB,2003,Population growth (annual %),SP.POP.GROW,3.10355045228564
Zambia,ZMB,2002,Population growth (annual %),SP.POP.GROW,3.07812350873629
Zambia,ZMB,2001,Population growth (annual %),SP.POP.GROW,3.02394158044151
Zambia,ZMB,2000,Population growth (annual %),SP.POP.GROW,2.8105009556372
Zambia,ZMB,1999,Population growth (annual %),SP.POP.GROW,2.68033385502673
Zambia,ZMB,1998,Population growth (annual %),SP.POP.GROW,2.62143144676206
Zambia,ZMB,1997,Population growth (annual %),SP.POP.GROW,2.55491686835174
Zambia,ZMB,1996,Population growth (annual %),SP.POP.GROW,2.45422388426954
Zambia,ZMB,1995,Population growth (annual %),SP.POP.GROW,2.41336000162319
Zambia,ZMB,1994,Population growth (annual %),SP.POP.GROW,2.38767368508148
Zambia,ZMB,1993,Population growth (annual %),SP.POP.GROW,2.38360333328893
Zambia,ZMB,1992,Population growth (annual %),SP.POP.GROW,2.41410432516202
Zambia,ZMB,1991,Population growth (annual %),SP.POP.GROW,2.47962024274958
Zambia,ZMB,1990,Population growth (annual %),SP.POP.GROW,2.56206623134577
Zambia,ZMB,1989,Population growth (annual %),SP.POP.GROW,2.64057183708488
Zambia,ZMB,1988,Population growth (annual %),SP.POP.GROW,2.74531148561589
Zambia,ZMB,1987,Population growth (annual %),SP.POP.GROW,2.88938943703434
Zambia,ZMB,1986,Population growth (annual %),SP.POP.GROW,2.98579121207901
Zambia,ZMB,1985,Population growth (annual %),SP.POP.GROW,3.0008441896861
Zambia,ZMB,1984,Population growth (annual %),SP.POP.GROW,3.07784306018052
Zambia,ZMB,1983,Population growth (annual %),SP.POP.GROW,3.22330830648932
Zambia,ZMB,1982,Population growth (annual %),SP.POP.GROW,3.21272802150477
Zambia,ZMB,1981,Population growth (annual %),SP.POP.GROW,3.06241701917685
Zambia,ZMB,1980,Population growth (annual %),SP.POP.GROW,2.99299243412746
Zambia,ZMB,1979,Population growth (annual %),SP.POP.GROW,2.99837674494052
Zambia,ZMB,1978,Population growth (annual %),SP.POP.GROW,3.02579191416923
Zambia,ZMB,1977,Population growth (annual %),SP.POP.GROW,3.03743645768228
Zambia,ZMB,1976,Population growth (annual %),SP.POP.GROW,3.03471269831588
Zambia,ZMB,1975,Population growth (annual %),SP.POP.GROW,2.99712288686215
Zambia,ZMB,1974,Population growth (annual %),SP.POP.GROW,2.93465918654467
Zambia,ZMB,1973,Population growth (annual %),SP.POP.GROW,2.87733333771679
Zambia,ZMB,1972,Population growth (annual %),SP.POP.GROW,2.81390814797676
Zambia,ZMB,1971,Population growth (annual %),SP.POP.GROW,2.75699001074402
Zambia,ZMB,1970,Population growth (annual %),SP.POP.GROW,2.92553856262887
Zambia,ZMB,1969,Population growth (annual %),SP.POP.GROW,3.18380109399261
Zambia,ZMB,1968,Population growth (annual %),SP.POP.GROW,3.23074921170895
Zambia,ZMB,1967,Population growth (annual %),SP.POP.GROW,3.20973469220019
Zambia,ZMB,1966,Population growth (annual %),SP.POP.GROW,3.1963162802989
Zambia,ZMB,1965,Population growth (annual %),SP.POP.GROW,3.16623971255614
Zambia,ZMB,1964,Population growth (annual %),SP.POP.GROW,3.15548540012184
Zambia,ZMB,1963,Population growth (annual %),SP.POP.GROW,3.15993187951411
Zambia,ZMB,1962,Population growth (annual %),SP.POP.GROW,3.14636025971389
Zambia,ZMB,1961,Population growth (annual %),SP.POP.GROW,3.13258752466894
Zambia,ZMB,2024,"Population, total",SP.POP.TOTL,21314956
Zambia,ZMB,2023,"Population, total",SP.POP.TOTL,20723965
Zambia,ZMB,2022,"Population, total",SP.POP.TOTL,20152938
Zambia,ZMB,2021,"Population, total",SP.POP.TOTL,19603607
Zambia,ZMB,2020,"Population, total",SP.POP.TOTL,19059395
Zambia,ZMB,2019,"Population, total",SP.POP.TOTL,18513839
Zambia,ZMB,2018,"Population, total",SP.POP.TOTL,17973569
Zambia,ZMB,2017,"Population, total",SP.POP.TOTL,17441320
Zambia,ZMB,2016,"Population, total",SP.POP.TOTL,16914423
Zambia,ZMB,2015,"Population, total",SP.POP.TOTL,16399089
Zambia,ZMB,2014,"Population, total",SP.POP.TOTL,15895315
Zambia,ZMB,2013,"Population, total",SP.POP.TOTL,15398997
Zambia,ZMB,2012,"Population, total",SP.POP.TOTL,14913629
Zambia,ZMB,2011,"Population, total",SP.POP.TOTL,14437796
Zambia,ZMB,2010,"Population, total",SP.POP.TOTL,13965594
Zambia,ZMB,2009,"Population, total",SP.POP.TOTL,13490389
Zambia,ZMB,2008,"Population, total",SP.POP.TOTL,13021324
Zambia,ZMB,2007,"Population, total",SP.POP.TOTL,12565085
Zambia,ZMB,2006,"Population, total",SP.POP.TOTL,12129553
Zambia,ZMB,2005,"Population, total",SP.POP.TOTL,11718819
Zambia,ZMB,2004,"Population, total",SP.POP.TOTL,11338198
Zambia,ZMB,2003,"Population, total",SP.POP.TOTL,10983595
Zambia,ZMB,2002,"Population, total",SP.POP.TOTL,10647949
Zambia,ZMB,2001,"Population, total",SP.POP.TOTL,10325185
Zambia,ZMB,2000,"Population, total",SP.POP.TOTL,10017631
Zambia,ZMB,1999,"Population, total",SP.POP.TOTL,9740005
Zambia,ZMB,1998,"Population, total",SP.POP.TOTL,9482408
Zambia,ZMB,1997,"Population, total",SP.POP.TOTL,9237063
Zambia,ZMB,1996,"Population, total",SP.POP.TOTL,9004053
Zambia,ZMB,1995,"Population, total",SP.POP.TOTL,8785763
Zambia,ZMB,1994,"Population, total",SP.POP.TOTL,8576269
Zambia,ZMB,1993,"Population, total",SP.POP.TOTL,8373921
Zambia,ZMB,1992,"Population, total",SP.POP.TOTL,8176680
Zambia,ZMB,1991,"Population, total",SP.POP.TOTL,7981650
Zambia,ZMB,1990,"Population, total",SP.POP.TOTL,7786169
Zambia,ZMB,1989,"Population, total",SP.POP.TOTL,7589216
Zambia,ZMB,1988,"Population, total",SP.POP.TOTL,7391440
Zambia,ZMB,1987,"Population, total",SP.POP.TOTL,7191282
Zambia,ZMB,1986,"Population, total",SP.POP.TOTL,6986471
Zambia,ZMB,1985,"Population, total",SP.POP.TOTL,6780953
Zambia,ZMB,1984,"Population, total",SP.POP.TOTL,6580490
Zambia,ZMB,1983,"Population, total",SP.POP.TOTL,6381038
Zambia,ZMB,1982,"Population, total",SP.POP.TOTL,6178637
Zambia,ZMB,1981,"Population, total",SP.POP.TOTL,5983289
Zambia,ZMB,1980,"Population, total",SP.POP.TOTL,5802833
Zambia,ZMB,1979,"Population, total",SP.POP.TOTL,5631728
Zambia,ZMB,1978,"Population, total",SP.POP.TOTL,5465374
Zambia,ZMB,1977,"Population, total",SP.POP.TOTL,5302480
Zambia,ZMB,1976,"Population, total",SP.POP.TOTL,5143842
Zambia,ZMB,1975,"Population, total",SP.POP.TOTL,4990086
Zambia,ZMB,1974,"Population, total",SP.POP.TOTL,4842746
Zambia,ZMB,1973,"Population, total",SP.POP.TOTL,4702693
Zambia,ZMB,1972,"Population, total",SP.POP.TOTL,4569309
Zambia,ZMB,1971,"Population, total",SP.POP.TOTL,4442525
Zambia,ZMB,1970,"Population, total",SP.POP.TOTL,4321718
Zambia,ZMB,1969,"Population, total",SP.POP.TOTL,4197116
Zambia,ZMB,1968,"Population, total",SP.POP.TOTL,4065593
Zambia,ZMB,1967,"Population, total",SP.POP.TOTL,3936343
Zambia,ZMB,1966,"Population, total",SP.POP.TOTL,3812003
Zambia,ZMB,1965,"Population, total",SP.POP.TOTL,3692086
Zambia,ZMB,1964,"Population, total",SP.POP.TOTL,3577017
Zambia,ZMB,1963,"Population, total",SP.POP.TOTL,3465907
Zambia,ZMB,1962,"Population, total",SP.POP.TOTL,3358099
Zambia,ZMB,1961,"Population, total",SP.POP.TOTL,3254086
Zambia,ZMB,1960,"Population, total",SP.POP.TOTL,3153729
Zambia,ZMB,2024,"Population, female",SP.POP.TOTL.FE.IN,10764716
Zambia,ZMB,2023,"Population, female",SP.POP.TOTL.FE.IN,10467717
Zambia,ZMB,2022,"Population, female",SP.POP.TOTL.FE.IN,10179081
Zambia,ZMB,2021,"Population, female",SP.POP.TOTL.FE.IN,9900765
Zambia,ZMB,2020,"Population, female",SP.POP.TOTL.FE.IN,9626158
Zambia,ZMB,2019,"Population, female",SP.POP.TOTL.FE.IN,9351835
Zambia,ZMB,2018,"Population, female",SP.POP.TOTL.FE.IN,9081205
Zambia,ZMB,2017,"Population, female",SP.POP.TOTL.FE.IN,8815589
Zambia,ZMB,2016,"Population, female",SP.POP.TOTL.FE.IN,8553749
Zambia,ZMB,2015,"Population, female",SP.POP.TOTL.FE.IN,8297353
Zambia,ZMB,2014,"Population, female",SP.POP.TOTL.FE.IN,8046415
Zambia,ZMB,2013,"Population, female",SP.POP.TOTL.FE.IN,7799772
Zambia,ZMB,2012,"Population, female",SP.POP.TOTL.FE.IN,7558420
Zambia,ZMB,2011,"Population, female",SP.POP.TOTL.FE.IN,7321935
Zambia,ZMB,2010,"Population, female",SP.POP.TOTL.FE.IN,7088827
Zambia,ZMB,2009,"Population, female",SP.POP.TOTL.FE.IN,6857391
Zambia,ZMB,2008,"Population, female",SP.POP.TOTL.FE.IN,6630737
Zambia,ZMB,2007,"Population, female",SP.POP.TOTL.FE.IN,6411278
Zambia,ZMB,2006,"Population, female",SP.POP.TOTL.FE.IN,6201876
Zambia,ZMB,2005,"Population, female",SP.POP.TOTL.FE.IN,6004061
Zambia,ZMB,2004,"Population, female",SP.POP.TOTL.FE.IN,5819751
Zambia,ZMB,2003,"Population, female",SP.POP.TOTL.FE.IN,5646844
Zambia,ZMB,2002,"Population, female",SP.POP.TOTL.FE.IN,5482817
Zambia,ZMB,2001,"Population, female",SP.POP.TOTL.FE.IN,5325571
Zambia,ZMB,2000,"Population, female",SP.POP.TOTL.FE.IN,5175350
Zambia,ZMB,1999,"Population, female",SP.POP.TOTL.FE.IN,5036972
Zambia,ZMB,1998,"Population, female",SP.POP.TOTL.FE.IN,4906679
Zambia,ZMB,1997,"Population, female",SP.POP.TOTL.FE.IN,4781419
Zambia,ZMB,1996,"Population, female",SP.POP.TOTL.FE.IN,4661148
Zambia,ZMB,1995,"Population, female",SP.POP.TOTL.FE.IN,4546483
Zambia,ZMB,1994,"Population, female",SP.POP.TOTL.FE.IN,4435361
Zambia,ZMB,1993,"Population, female",SP.POP.TOTL.FE.IN,4327331
Zambia,ZMB,1992,"Population, female",SP.POP.TOTL.FE.IN,4221813
Zambia,ZMB,1991,"Population, female",SP.POP.TOTL.FE.IN,4117597
Zambia,ZMB,1990,"Population, female",SP.POP.TOTL.FE.IN,4013367
Zambia,ZMB,1989,"Population, female",SP.POP.TOTL.FE.IN,3908736
Zambia,ZMB,1988,"Population, female",SP.POP.TOTL.FE.IN,3804044
Zambia,ZMB,1987,"Population, female",SP.POP.TOTL.FE.IN,3698779
Zambia,ZMB,1986,"Population, female",SP.POP.TOTL.FE.IN,3592137
Zambia,ZMB,1985,"Population, female",SP.POP.TOTL.FE.IN,3485619
Zambia,ZMB,1984,"Population, female",SP.POP.TOTL.FE.IN,3381433
Zambia,ZMB,1983,"Population, female",SP.POP.TOTL.FE.IN,3278337
Zambia,ZMB,1982,"Population, female",SP.POP.TOTL.FE.IN,3174931
Zambia,ZMB,1981,"Population, female",SP.POP.TOTL.FE.IN,3074761
Zambia,ZMB,1980,"Population, female",SP.POP.TOTL.FE.IN,2980564
Zambia,ZMB,1979,"Population, female",SP.POP.TOTL.FE.IN,2890097
Zambia,ZMB,1978,"Population, female",SP.POP.TOTL.FE.IN,2801710
Zambia,ZMB,1977,"Population, female",SP.POP.TOTL.FE.IN,2715107
Zambia,ZMB,1976,"Population, female",SP.POP.TOTL.FE.IN,2630668
Zambia,ZMB,1975,"Population, female",SP.POP.TOTL.FE.IN,2548714
Zambia,ZMB,1974,"Population, female",SP.POP.TOTL.FE.IN,2469977
Zambia,ZMB,1973,"Population, female",SP.POP.TOTL.FE.IN,2394851
Zambia,ZMB,1972,"Population, female",SP.POP.TOTL.FE.IN,2322978
Zambia,ZMB,1971,"Population, female",SP.POP.TOTL.FE.IN,2254345
Zambia,ZMB,1970,"Population, female",SP.POP.TOTL.FE.IN,2188709
Zambia,ZMB,1969,"Population, female",SP.POP.TOTL.FE.IN,2122705
Zambia,ZMB,1968,"Population, female",SP.POP.TOTL.FE.IN,2055233
Zambia,ZMB,1967,"Population, female",SP.POP.TOTL.FE.IN,1989393
Zambia,ZMB,1966,"Population, female",SP.POP.TOTL.FE.IN,1926058
Zambia,ZMB,1965,"Population, female",SP.POP.TOTL.FE.IN,1864981
Zambia,ZMB,1964,"Population, female",SP.POP.TOTL.FE.IN,1806278
Zambia,ZMB,1963,"Population, female",SP.POP.TOTL.FE.IN,1749618
Zambia,ZMB,1962,"Population, female",SP.POP.TOTL.FE.IN,1694750
Zambia,ZMB,1961,"Population, female",SP.POP.TOTL.FE.IN,1641825
Zambia,ZMB,1960,"Population, female",SP.POP.TOTL.FE.IN,1590765
Zambia,ZMB,2024,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5031092019664
Zambia,ZMB,2023,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5102040077755
Zambia,ZMB,2022,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.509166455035
Zambia,ZMB,2021,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5048152360525
Zambia,ZMB,2020,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5061047320757
Zambia,ZMB,2019,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.512675922445
Zambia,ZMB,2018,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5253297216596
Zambia,ZMB,2017,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5442736297639
Zambia,ZMB,2016,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5707407222818
Zambia,ZMB,2015,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5964264234434
Zambia,ZMB,2014,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.6213025271092
Zambia,ZMB,2013,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.6511658292528
Zambia,ZMB,2012,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.6812929301111
Zambia,ZMB,2011,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.7136581451669
Zambia,ZMB,2010,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.7592229875793
Zambia,ZMB,2009,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.8316809224937
Zambia,ZMB,2008,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.9221412507668
Zambia,ZMB,2007,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.0245532740484
Zambia,ZMB,2006,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.1302930948898
Zambia,ZMB,2005,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.2343521988009
Zambia,ZMB,2004,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.3287163155277
Zambia,ZMB,2003,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4116232971424
Zambia,ZMB,2002,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4917661607883
Zambia,ZMB,2001,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5784606688926
Zambia,ZMB,2000,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.6624139978803
Zambia,ZMB,1999,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.7142600762792
Zambia,ZMB,1998,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.7450787031017
Zambia,ZMB,1997,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.7634122447795
Zambia,ZMB,1996,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.7672208282204
Zambia,ZMB,1995,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.7483000622712
Zambia,ZMB,1994,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.7166674362322
Zambia,ZMB,1993,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.6762816367625
Zambia,ZMB,1992,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.632367705185
Zambia,ZMB,1991,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5882931474069
Zambia,ZMB,1990,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5448226207266
Zambia,ZMB,1989,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5038180491898
Zambia,ZMB,1988,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4655331031572
Zambia,ZMB,1987,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4342020566294
Zambia,ZMB,1986,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4156145498922
Zambia,ZMB,1985,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4030844926959
Zambia,ZMB,1984,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.3857326734027
Zambia,ZMB,1983,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.3762413926635
Zambia,ZMB,1982,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.3856211329457
Zambia,ZMB,1981,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.3891439975572
Zambia,ZMB,1980,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.3639458519658
Zambia,ZMB,1979,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.318121187671
Zambia,ZMB,1978,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.2629055692997
Zambia,ZMB,1977,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.2044649304599
Zambia,ZMB,1976,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.1420935670082
Zambia,ZMB,1975,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.0755624100341
Zambia,ZMB,1974,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.0036454523942
Zambia,ZMB,1973,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.9250975983335
Zambia,ZMB,1972,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.838704679133
Zambia,ZMB,1971,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.7446778577498
Zambia,ZMB,1970,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.6444196497782
Zambia,ZMB,1969,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5753236269858
Zambia,ZMB,1968,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.551862913971
Zambia,ZMB,1967,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5391045798358
Zambia,ZMB,1966,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5261277407514
Zambia,ZMB,1965,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5129483676847
Zambia,ZMB,1964,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4967548369926
Zambia,ZMB,1963,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4808263808503
Zambia,ZMB,1962,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4675560584854
Zambia,ZMB,1961,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4542748857053
Zambia,ZMB,1960,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4407639337432
Zambia,ZMB,2024,"Population, male",SP.POP.TOTL.MA.IN,10550240
Zambia,ZMB,2023,"Population, male",SP.POP.TOTL.MA.IN,10256248
Zambia,ZMB,2022,"Population, male",SP.POP.TOTL.MA.IN,9973857
Zambia,ZMB,2021,"Population, male",SP.POP.TOTL.MA.IN,9702842
Zambia,ZMB,2020,"Population, male",SP.POP.TOTL.MA.IN,9433237
Zambia,ZMB,2019,"Population, male",SP.POP.TOTL.MA.IN,9162004
Zambia,ZMB,2018,"Population, male",SP.POP.TOTL.MA.IN,8892364
Zambia,ZMB,2017,"Population, male",SP.POP.TOTL.MA.IN,8625731
Zambia,ZMB,2016,"Population, male",SP.POP.TOTL.MA.IN,8360674
